TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PTS,PTS_RANK
1610612744,Golden State,Warriors,2012,82,47,35,0.573,6,2,6,6,N/A,3130,6840,0.458,658,1632,0.403,1378,1744,0.79,8296,7
1610612744,Golden State,Warriors,2013,82,51,31,0.622,6,2,3,4,N/A,3236,7005,0.462,774,2037,0.38,1303,1731,0.753,8549,10
1610612744,Golden State,Warriors,2014,82,67,15,0.817,1,1,16,5,LEAGUE CHAMPION,3410,7137,0.478,883,2217,0.398,1313,1709,0.768,9016,1
1610612744,Golden State,Warriors,2015,82,73,9,0.89,1,1,15,9,FINALS APPEARANCE,3489,7159,0.487,1077,2592,0.416,1366,1790,0.763,9421,1
1610612744,Golden State,Warriors,2016,82,67,15,0.817,1,1,16,1,LEAGUE CHAMPION,3532,7140,0.495,982,2562,0.383,1457,1850,0.788,9503,1
1610612744,Golden State,Warriors,2017,82,58,24,0.707,2,1,16,5,LEAGUE CHAMPION,3509,6979,0.503,926,2369,0.391,1360,1668,0.815,9304,1
1610612744,Golden State,Warriors,2018,82,57,25,0.695,1,1,14,8,FINALS APPEARANCE,3612,7361,0.491,1087,2824,0.385,1339,1672,0.801,9650,2
1610612744,Golden State,Warriors,2019,65,15,50,0.231,15,5,0,0,N/A,2510,5730,0.438,678,2032,0.334,1214,1511,0.803,6912,29
1610612744,Golden State,Warriors,2020,72,39,33,0.542,9,4,0,0,N/A,2973,6347,0.468,1048,2789,0.376,1193,1520,0.785,8187,12
1610612744,Golden State,Warriors,2021,82,53,29,0.646,3,2,16,6,LEAGUE CHAMPION,3323,7087,0.469,1176,3231,0.364,1280,1665,0.769,9102,15
1610612745,Houston,Rockets,2000,82,45,37,0.549,9,5,0,0,N/A,2943,6494,0.453,504,1412,0.357,1582,2086,0.758,7972,9
1610612745,Houston,Rockets,2001,82,28,54,0.341,11,5,0,0,N/A,2837,6629,0.428,496,1480,0.335,1402,1893,0.741,7572,22
1610612745,Houston,Rockets,2002,82,43,39,0.524,9,5,0,0,N/A,2840,6461,0.44,439,1267,0.346,1569,2044,0.768,7688,21
1610612745,Houston,Rockets,2003,82,45,37,0.549,7,5,1,4,N/A,2738,6195,0.442,515,1406,0.366,1371,1774,0.773,7362,25
1610612745,Houston,Rockets,2004,82,51,31,0.622,5,3,3,4,N/A,2846,6419,0.443,553,1521,0.364,1551,1986,0.781,7796,20
1610612745,Houston,Rockets,2005,82,34,48,0.415,12,5,0,0,N/A,2708,6252,0.433,469,1414,0.332,1502,1980,0.759,7387,29
1610612745,Houston,Rockets,2006,82,52,30,0.634,5,3,3,4,N/A,2906,6528,0.445,705,1893,0.372,1436,1906,0.753,7953,17
1610612745,Houston,Rockets,2007,82,55,27,0.671,5,3,2,4,N/A,3003,6698,0.448,583,1707,0.342,1342,1848,0.726,7931,22
1610612745,Houston,Rockets,2008,82,53,29,0.646,5,2,7,6,N/A,2959,6526,0.453,621,1656,0.375,1531,1903,0.805,8070,17
1610612745,Houston,Rockets,2009,82,42,40,0.512,9,3,0,0,N/A,3094,6923,0.447,646,1838,0.351,1561,2022,0.772,8395,8
1610612745,Houston,Rockets,2010,82,43,39,0.524,9,5,0,0,N/A,3170,6975,0.454,677,1843,0.367,1668,2083,0.801,8685,3
1610612745,Houston,Rockets,2011,66,34,32,0.515,9,4,0,0,N/A,2489,5543,0.449,478,1330,0.359,1018,1301,0.782,6474,9
1610612745,Houston,Rockets,2012,82,45,37,0.549,8,3,2,4,N/A,3124,6782,0.461,867,2369,0.366,1573,2087,0.754,8688,2
1610612745,Houston,Rockets,2013,82,54,28,0.659,4,2,2,4,N/A,3118,6603,0.472,779,2179,0.358,1814,2549,0.712,8829,2
1610612745,Houston,Rockets,2014,82,56,26,0.683,2,1,9,8,N/A,3032,6832,0.444,933,2680,0.348,1525,2133,0.715,8522,6
1610612745,Houston,Rockets,2015,82,41,41,0.5,8,4,1,4,N/A,3094,6847,0.452,878,2533,0.347,1671,2407,0.694,8737,4
1610612745,Houston,Rockets,2016,82,55,27,0.671,3,2,6,5,N/A,3305,7152,0.462,1181,3306,0.357,1667,2177,0.766,9458,2
1610612745,Houston,Rockets,2017,82,65,17,0.793,1,1,11,6,N/A,3174,6906,0.46,1256,3470,0.362,1609,2061,0.781,9213,2
1610612745,Houston,Rockets,2018,82,53,29,0.646,4,1,6,5,N/A,3218,7163,0.449,1323,3721,0.356,1582,2001,0.791,9341,11
1610612745,Houston,Rockets,2019,72,44,28,0.611,4,1,5,7,N/A,2936,6512,0.451,1126,3261,0.345,1484,1876,0.791,8482,4
1610612745,Houston,Rockets,2020,72,17,55,0.236,15,5,0,0,N/A,2826,6372,0.444,992,2923,0.339,1189,1606,0.74,7833,24
1610612745,Houston,Rockets,2021,82,20,62,0.244,15,5,0,0,N/A,3229,7083,0.456,1105,3170,0.349,1434,2010,0.713,8997,19
1610612746,Los Angeles,Clippers,2000,82,31,51,0.378,12,6,0,0,N/A,2896,6467,0.448,360,1063,0.339,1429,2061,0.693,7581,21
1610612746,Los Angeles,Clippers,2001,82,39,43,0.476,9,5,0,0,N/A,2970,6668,0.445,408,1147,0.356,1498,2026,0.739,7846,15
1610612746,Los Angeles,Clippers,2002,82,27,55,0.329,13,7,0,0,N/A,2835,6490,0.437,390,1178,0.331,1633,2177,0.75,7693,20
1610612746,Los Angeles,Clippers,2003,82,28,54,0.341,14,7,0,0,N/A,2817,6579,0.428,329,1024,0.321,1808,2302,0.785,7771,9
1610612746,Los Angeles,Clippers,2004,82,37,45,0.451,10,3,0,0,N/A,2924,6368,0.459,231,669,0.345,1770,2274,0.778,7849,19
1610612746,Los Angeles,Clippers,2005,82,47,35,0.573,6,2,7,5,N/A,2993,6443,0.465,290,843,0.344,1694,2142,0.791,7970,17
1610612746,Los Angeles,Clippers,2006,82,40,42,0.488,9,4,0,0,N/A,2880,6318,0.456,314,903,0.348,1769,2245,0.788,7843,23
1610612746,Los Angeles,Clippers,2007,82,23,59,0.28,12,5,0,0,N/A,2820,6445,0.438,350,1079,0.324,1702,2178,0.781,7692,29
1610612746,Los Angeles,Clippers,2008,82,19,63,0.232,14,4,0,0,N/A,2955,6696,0.441,535,1513,0.354,1354,1839,0.736,7799,27
1610612746,Los Angeles,Clippers,2009,82,29,53,0.354,12,3,0,0,N/A,3002,6601,0.455,483,1457,0.332,1362,1867,0.73,7849,27
1610612746,Los Angeles,Clippers,2010,82,32,50,0.39,13,4,0,0,N/A,3015,6594,0.457,513,1519,0.338,1546,2187,0.707,8089,19
1610612746,Los Angeles,Clippers,2011,66,40,26,0.606,5,2,4,7,N/A,2439,5366,0.455,514,1441,0.357,1046,1538,0.68,6438,14
1610612746,Los Angeles,Clippers,2012,82,56,26,0.683,4,1,2,4,N/A,3160,6608,0.478,627,1752,0.358,1342,1888,0.711,8289,9
1610612746,Los Angeles,Clippers,2013,82,57,25,0.695,3,1,6,7,N/A,3208,6761,0.474,693,1966,0.352,1741,2384,0.73,8850,1
1610612746,Los Angeles,Clippers,2014,82,56,26,0.683,3,2,7,7,N/A,3228,6830,0.473,827,2202,0.376,1468,2067,0.71,8751,2
1610612746,LA,Clippers,2015,82,53,29,0.646,4,2,2,4,N/A,3141,6759,0.465,797,2190,0.364,1490,2152,0.692,8569,7
1610612746,LA,Clippers,2016,82,51,31,0.622,4,2,3,4,N/A,3242,6820,0.475,841,2245,0.375,1586,2128,0.745,8911,6
1610612746,LA,Clippers,2017,82,42,40,0.512,10,2,0,0,N/A,3302,7004,0.471,777,2196,0.354,1556,2095,0.743,8937,9
1610612746,LA,Clippers,2018,82,48,34,0.585,8,2,2,4,N/A,3384,7178,0.471,821,2118,0.388,1853,2340,0.792,9442,5
1610612746,LA,Clippers,2019,72,49,23,0.681,2,2,7,6,N/A,2992,6425,0.466,895,2410,0.371,1498,1894,0.791,8377,5
1610612746,LA,Clippers,2020,72,47,25,0.653,4,2,10,9,N/A,3009,6242,0.482,1027,2498,0.411,1164,1387,0.839,8209,10
1610612746,LA,Clippers,2021,82,42,40,0.512,9,3,0,0,N/A,3285,7170,0.458,1047,2802,0.374,1273,1606,0.793,8890,23
1610612747,Los Angeles,Lakers,2000,82,56,26,0.683,2,1,15,1,LEAGUE CHAMPION,3109,6685,0.465,439,1275,0.344,1594,2333,0.683,8251,3
1610612747,Los Angeles,Lakers,2001,82,58,24,0.707,3,2,15,4,LEAGUE CHAMPION,3150,6840,0.461,510,1439,0.354,1494,2138,0.699,8304,3
1610612747,Los Angeles,Lakers,2002,82,50,32,0.61,5,2,6,6,N/A,3091,6856,0.451,486,1367,0.356,1562,2129,0.734,8230,4
1610612747,Los Angeles,Lakers,2003,82,56,26,0.683,2,1,13,9,FINALS APPEARANCE,3028,6676,0.454,365,1115,0.327,1631,2352,0.693,8052,3
1610612747,Los Angeles,Lakers,2004,82,34,48,0.415,11,4,0,0,N/A,2895,6629,0.437,644,1813,0.355,1661,2137,0.777,8095,12
1610612747,Los Angeles,Lakers,2005,82,45,37,0.549,7,3,3,4,N/A,2992,6607,0.453,552,1583,0.349,1618,2172,0.745,8154,7
1610612747,Los Angeles,Lakers,2006,82,42,40,0.512,7,3,1,4,N/A,3103,6664,0.466,608,1724,0.353,1660,2221,0.747,8474,5
1610612747,Los Angeles,Lakers,2007,82,57,25,0.695,1,1,14,7,FINALS APPEARANCE,3248,6818,0.476,662,1751,0.378,1746,2270,0.769,8904,4
1610612747,Los Angeles,Lakers,2008,82,65,17,0.793,1,1,16,7,LEAGUE CHAMPION,3307,6981,0.474,547,1516,0.361,1607,2087,0.77,8768,3
1610612747,Los Angeles,Lakers,2009,82,57,25,0.695,1,1,16,7,LEAGUE CHAMPION,3144,6875,0.457,532,1562,0.341,1519,1985,0.765,8339,12
1610612747,Los Angeles,Lakers,2010,82,57,25,0.695,2,1,4,6,N/A,3128,6757,0.463,524,1487,0.352,1541,1979,0.779,8321,9
1610612747,Los Angeles,Lakers,2011,66,41,25,0.621,3,1,5,7,N/A,2429,5319,0.457,362,1112,0.326,1202,1589,0.756,6422,15
1610612747,Los Angeles,Lakers,2012,82,45,37,0.549,7,3,0,4,N/A,3041,6640,0.458,715,2015,0.355,1584,2289,0.692,8381,6
1610612747,Los Angeles,Lakers,2013,82,27,55,0.329,14,5,0,0,N/A,3139,6980,0.45,774,2032,0.381,1390,1835,0.757,8442,11
1610612747,Los Angeles,Lakers,2014,82,21,61,0.256,14,5,0,0,N/A,3054,7020,0.435,532,1546,0.344,1433,1935,0.741,8073,19
1610612747,Los Angeles,Lakers,2015,82,17,65,0.207,15,5,0,0,N/A,2880,6956,0.414,639,2016,0.317,1583,2028,0.781,7982,30
1610612747,Los Angeles,Lakers,2016,82,26,56,0.317,14,4,0,0,N/A,3224,7164,0.45,730,2110,0.346,1397,1853,0.754,8575,17
1610612747,Los Angeles,Lakers,2017,82,35,47,0.427,11,3,0,0,N/A,3338,7248,0.461,822,2384,0.345,1364,1910,0.714,8862,11
1610612747,Los Angeles,Lakers,2018,82,37,45,0.451,10,4,0,0,N/A,3491,7425,0.47,847,2541,0.333,1336,1910,0.699,9165,16
1610612747,Los Angeles,Lakers,2019,71,52,19,0.732,1,1,16,5,LEAGUE CHAMPION,3006,6269,0.48,782,2242,0.349,1260,1728,0.729,8054,16
1610612747,Los Angeles,Lakers,2020,72,42,30,0.583,7,3,2,4,N/A,2925,6197,0.472,796,2248,0.354,1241,1679,0.739,7887,22
1610612747,Los Angeles,Lakers,2021,82,33,49,0.402,11,4,0,0,N/A,3415,7279,0.469,982,2826,0.347,1380,1884,0.732,9192,11
1610612748,Miami,Heat,2000,82,50,32,0.61,3,2,0,3,N/A,2694,6258,0.43,478,1384,0.345,1423,1874,0.759,7289,27
1610612748,Miami,Heat,2001,82,36,46,0.439,11,6,0,0,N/A,2801,6382,0.439,312,899,0.347,1236,1708,0.724,7150,29
1610612748,Miami,Heat,2002,82,25,57,0.305,13,7,0,0,N/A,2688,6517,0.412,348,1100,0.316,1292,1689,0.765,7016,28
1610612748,Miami,Heat,2003,82,42,40,0.512,4,2,6,7,N/A,2729,6417,0.425,485,1357,0.357,1459,1915,0.762,7402,22
1610612748,Miami,Heat,2004,82,59,23,0.72,1,1,11,4,N/A,3097,6368,0.486,475,1260,0.377,1658,2466,0.672,8327,4
1610612748,Miami,Heat,2005,82,52,30,0.634,2,1,16,7,LEAGUE CHAMPION,3039,6355,0.478,497,1441,0.345,1616,2310,0.7,8191,6
1610612748,Miami,Heat,2006,82,44,38,0.537,4,1,0,4,N/A,2919,6288,0.464,528,1539,0.343,1393,2019,0.69,7759,28
1610612748,Miami,Heat,2007,82,15,67,0.183,15,5,0,0,N/A,2808,6336,0.443,491,1373,0.358,1384,1903,0.727,7491,30
1610612748,Miami,Heat,2008,82,43,39,0.524,5,3,3,4,N/A,3034,6646,0.457,582,1631,0.357,1411,1871,0.754,8061,18
1610612748,Miami,Heat,2009,82,47,35,0.573,5,3,1,4,N/A,2984,6518,0.458,494,1426,0.346,1452,1931,0.752,7914,25
1610612748,Miami,Heat,2010,82,58,24,0.707,2,1,14,7,FINALS APPEARANCE,3031,6301,0.481,547,1479,0.37,1760,2288,0.769,8369,8
1610612748,Miami,Heat,2011,66,46,20,0.697,2,1,16,7,LEAGUE CHAMPION,2446,5212,0.469,370,1030,0.359,1238,1598,0.775,6500,7
1610612748,Miami,Heat,2012,82,66,16,0.805,1,1,16,7,LEAGUE CHAMPION,3148,6348,0.496,717,1809,0.396,1423,1887,0.754,8436,5
1610612748,Miami,Heat,2013,82,54,28,0.659,2,1,13,7,FINALS APPEARANCE,3142,6272,0.501,665,1829,0.364,1431,1884,0.76,8380,12
1610612748,Miami,Heat,2014,82,37,45,0.451,10,3,0,0,N/A,2885,6330,0.456,556,1659,0.335,1438,1940,0.741,7764,27
1610612748,Miami,Heat,2015,82,48,34,0.585,3,1,7,7,N/A,3150,6697,0.47,498,1480,0.336,1406,1889,0.744,8204,23
1610612748,Miami,Heat,2016,82,41,41,0.5,9,3,0,0,N/A,3202,7037,0.455,808,2213,0.365,1248,1768,0.706,8460,21
1610612748,Miami,Heat,2017,82,44,38,0.537,6,1,1,4,N/A,3184,6997,0.455,903,2506,0.36,1209,1601,0.755,8480,23
1610612748,Miami,Heat,2018,82,39,43,0.476,10,3,0,0,N/A,3251,7218,0.45,928,2658,0.349,1238,1782,0.695,8668,26
1610612748,Miami,Heat,2019,73,44,29,0.603,5,1,14,7,FINALS APPEARANCE,2880,6160,0.468,979,2584,0.379,1440,1840,0.783,8179,11
1610612748,Miami,Heat,2020,72,40,32,0.556,6,2,0,4,N/A,2824,6029,0.468,932,2606,0.358,1201,1520,0.79,7781,25
1610612748,Miami,Heat,2021,82,53,29,0.646,1,1,11,7,N/A,3246,6954,0.467,1114,2936,0.379,1416,1753,0.808,9022,17
1610612749,Milwaukee,Bucks,2000,82,52,30,0.634,2,1,10,8,N/A,3112,6798,0.458,562,1481,0.379,1474,1874,0.787,8260,2
1610612749,Milwaukee,Bucks,2001,82,41,41,0.5,9,5,0,0,N/A,3041,6577,0.462,593,1583,0.375,1321,1767,0.748,7996,8
1610612749,Milwaukee,Bucks,2002,82,42,40,0.512,7,4,2,4,N/A,3045,6670,0.457,585,1526,0.383,1483,1911,0.776,8158,5
1610612749,Milwaukee,Bucks,2003,82,41,41,0.5,6,4,1,4,N/A,2970,6650,0.447,401,1145,0.35,1698,2192,0.775,8039,4
1610612749,Milwaukee,Bucks,2004,82,30,52,0.366,13,5,0,0,N/A,2964,6580,0.45,325,925,0.351,1720,2229,0.772,7973,15
1610612749,Milwaukee,Bucks,2005,82,40,42,0.481,8,5,1,4,N/A,2976,6566,0.453,507,1335,0.38,1561,2115,0.738,8020,13
1610612749,Milwaukee,Bucks,2006,82,28,54,0.341,14,5,0,0,N/A,3121,6714,0.465,524,1472,0.356,1406,1919,0.733,8172,10
1610612749,Milwaukee,Bucks,2007,82,26,56,0.317,13,5,0,0,N/A,3026,6745,0.449,452,1313,0.344,1452,1980,0.733,7956,20
1610612749,Milwaukee,Bucks,2008,82,34,48,0.415,12,5,0,0,N/A,3009,6755,0.445,511,1408,0.363,1613,2067,0.78,8142,15
1610612749,Milwaukee,Bucks,2009,82,46,36,0.561,6,2,3,4,N/A,3050,6998,0.436,645,1813,0.356,1264,1675,0.755,8009,23
1610612749,Milwaukee,Bucks,2010,82,35,47,0.427,9,3,0,0,N/A,2814,6544,0.43,483,1414,0.342,1423,1881,0.757,7534,30
1610612749,Milwaukee,Bucks,2011,66,31,35,0.47,9,3,0,0,N/A,2502,5652,0.443,436,1265,0.345,1095,1415,0.774,6535,5
1610612749,Milwaukee,Bucks,2012,82,38,44,0.463,8,3,0,4,N/A,3128,7197,0.435,601,1670,0.36,1251,1700,0.736,8108,12
1610612749,Milwaukee,Bucks,2013,82,15,67,0.183,15,5,0,0,N/A,2952,6737,0.438,548,1553,0.353,1377,1843,0.747,7829,28
1610612749,Milwaukee,Bucks,2014,82,41,41,0.5,6,3,2,4,N/A,3083,6722,0.459,545,1500,0.363,1312,1734,0.757,8023,22
1610612749,Milwaukee,Bucks,2015,82,33,49,0.402,12,5,0,0,N/A,3145,6740,0.467,440,1277,0.345,1392,1863,0.747,8122,25
1610612749,Milwaukee,Bucks,2016,82,42,40,0.512,6,2,2,4,N/A,3182,6715,0.474,720,1946,0.37,1413,1839,0.768,8497,20
1610612749,Milwaukee,Bucks,2017,82,44,38,0.537,7,3,3,4,N/A,3257,6807,0.478,718,2024,0.355,1499,1915,0.783,8731,15
1610612749,Milwaukee,Bucks,2018,82,60,22,0.732,1,1,10,5,N/A,3555,7471,0.476,1105,3134,0.353,1471,1904,0.773,9686,1
1610612749,Milwaukee,Bucks,2019,73,56,17,0.767,1,1,5,5,N/A,3160,6638,0.476,1007,2840,0.355,1336,1800,0.742,8663,2
1610612749,Milwaukee,Bucks,2020,72,46,26,0.639,3,1,16,7,LEAGUE CHAMPION,3221,6610,0.487,1038,2669,0.389,1169,1539,0.76,8649,1
1610612749,Milwaukee,Bucks,2021,82,51,31,0.622,3,1,7,5,N/A,3429,7331,0.468,1153,3151,0.366,1459,1881,0.776,9470,3
1610612750,Minnesota,Timberwolves,2000,82,47,35,0.573,8,4,1,3,N/A,3148,6871,0.458,322,901,0.357,1364,1737,0.785,7982,7
1610612750,Minnesota,Timberwolves,2001,82,50,32,0.61,5,3,0,3,N/A,3175,6887,0.461,396,1047,0.378,1399,1754,0.798,8145,5
1610612750,Minnesota,Timberwolves,2002,82,51,31,0.622,4,3,2,4,N/A,3172,6809,0.466,296,804,0.368,1406,1826,0.77,8046,7
1610612750,Minnesota,Timberwolves,2003,82,58,24,0.707,1,1,10,8,N/A,3033,6571,0.462,326,897,0.363,1361,1743,0.781,7753,10
1610612750,Minnesota,Timberwolves,2004,82,44,38,0.537,9,3,0,0,N/A,3045,6629,0.459,395,1145,0.345,1449,1820,0.796,7934,16
1610612750,Minnesota,Timberwolves,2005,82,33,49,0.402,14,4,0,0,N/A,2888,6340,0.456,310,942,0.329,1436,1895,0.758,7522,28
1610612750,Minnesota,Timberwolves,2006,82,32,50,0.39,13,3,0,0,N/A,2997,6503,0.461,384,1089,0.353,1499,1892,0.792,7877,20
1610612750,Minnesota,Timberwolves,2007,82,22,60,0.268,13,4,0,0,N/A,3076,6817,0.451,441,1259,0.35,1246,1693,0.736,7839,26
1610612750,Minnesota,Timberwolves,2008,82,24,58,0.293,11,4,0,0,N/A,2986,6766,0.441,543,1539,0.353,1504,1957,0.769,8019,21
1610612750,Minnesota,Timberwolves,2009,82,15,67,0.183,15,5,0,0,N/A,3106,6923,0.449,403,1181,0.341,1436,1926,0.746,8051,20
1610612750,Minnesota,Timberwolves,2010,82,17,65,0.207,15,5,0,0,N/A,3090,7014,0.441,589,1565,0.376,1519,1977,0.768,8288,10
1610612750,Minnesota,Timberwolves,2011,66,26,40,0.394,12,5,0,0,N/A,2355,5434,0.433,473,1423,0.332,1281,1662,0.771,6464,10
1610612750,Minnesota,Timberwolves,2012,82,31,51,0.378,12,5,0,0,N/A,2943,6702,0.439,450,1475,0.305,1515,2042,0.742,7851,19
1610612750,Minnesota,Timberwolves,2013,82,40,42,0.488,10,3,0,0,N/A,3189,7175,0.444,600,1757,0.341,1790,2301,0.778,8768,3
1610612750,Minnesota,Timberwolves,2014,82,16,66,0.195,15,5,0,0,N/A,2986,6820,0.438,406,1223,0.332,1638,2110,0.776,8016,23
1610612750,Minnesota,Timberwolves,2015,82,29,53,0.354,13,5,0,0,N/A,3095,6668,0.464,455,1347,0.338,1753,2213,0.792,8398,15
1610612750,Minnesota,Timberwolves,2016,82,31,51,0.378,13,5,0,0,N/A,3235,6922,0.467,601,1723,0.349,1586,1986,0.799,8657,13
1610612750,Minnesota,Timberwolves,2017,82,47,35,0.573,8,4,1,4,N/A,3365,7063,0.476,658,1845,0.357,1592,1980,0.804,8980,8
1610612750,Minnesota,Timberwolves,2018,82,36,46,0.439,11,5,0,0,N/A,3413,7483,0.456,827,2357,0.351,1570,1995,0.787,9223,13
1610612750,Minnesota,Timberwolves,2019,64,19,45,0.297,14,5,0,0,N/A,2586,5865,0.441,853,2540,0.336,1223,1624,0.753,7248,24
1610612750,Minnesota,Timberwolves,2020,72,23,49,0.319,13,4,0,0,N/A,2932,6546,0.448,944,2706,0.349,1265,1662,0.761,8073,18
1610612750,Minnesota,Timberwolves,2021,82,46,36,0.561,7,3,2,4,N/A,3411,7458,0.457,1211,3386,0.358,1474,1894,0.778,9507,1
1610612751,New Jersey,Nets,2000,82,26,56,0.317,12,6,0,0,N/A,2781,6550,0.425,361,1084,0.333,1629,2146,0.759,7552,23
1610612751,New Jersey,Nets,2001,82,52,30,0.634,1,1,11,9,FINALS APPEARANCE,3042,6816,0.446,403,1194,0.338,1402,1907,0.735,7889,13
1610612751,New Jersey,Nets,2002,82,49,33,0.598,2,1,14,6,FINALS APPEARANCE,2906,6585,0.441,346,1041,0.332,1662,2195,0.757,7820,14
1610612751,New Jersey,Nets,2003,82,47,35,0.573,2,1,7,4,N/A,2813,6372,0.441,377,1123,0.336,1398,1856,0.753,7401,23
1610612751,New Jersey,Nets,2004,82,42,40,0.512,8,3,0,4,N/A,2753,6419,0.429,435,1203,0.362,1555,2039,0.763,7496,29
1610612751,New Jersey,Nets,2005,82,49,33,0.598,4,1,5,6,N/A,2778,6317,0.44,477,1447,0.33,1658,2187,0.758,7691,24
1610612751,New Jersey,Nets,2006,82,41,41,0.5,6,2,6,6,N/A,2913,6379,0.457,609,1676,0.363,1566,2153,0.727,8001,15
1610612751,New Jersey,Nets,2007,82,34,48,0.415,10,4,0,0,N/A,2856,6450,0.443,498,1430,0.348,1647,2237,0.736,7857,25
1610612751,New Jersey,Nets,2008,82,34,48,0.415,11,3,0,0,N/A,2925,6536,0.448,652,1735,0.376,1542,1980,0.779,8044,20
1610612751,New Jersey,Nets,2009,82,12,70,0.146,15,5,0,0,N/A,2813,6554,0.429,377,1185,0.318,1572,2015,0.78,7575,30
1610612751,New Jersey,Nets,2010,82,24,58,0.293,12,4,0,0,N/A,2918,6638,0.44,459,1337,0.343,1427,1881,0.759,7722,28
1610612751,New Jersey,Nets,2011,66,22,44,0.333,12,5,0,0,N/A,2262,5320,0.425,507,1481,0.342,1113,1433,0.777,6144,24
1610612751,Brooklyn,Nets,2012,82,49,33,0.598,4,2,3,4,N/A,2942,6544,0.45,628,1760,0.357,1432,1958,0.731,7944,17
1610612751,Brooklyn,Nets,2013,82,44,38,0.537,6,2,5,7,N/A,2931,6391,0.459,709,1922,0.369,1508,2002,0.753,8079,21
1610612751,Brooklyn,Nets,2014,82,38,44,0.463,8,3,2,4,N/A,3069,6804,0.451,541,1633,0.331,1359,1817,0.748,8038,21
1610612751,Brooklyn,Nets,2015,82,21,61,0.256,14,4,0,0,N/A,3136,6920,0.453,531,1508,0.352,1286,1699,0.757,8089,26
1610612751,Brooklyn,Nets,2016,82,20,62,0.244,15,5,0,0,N/A,3102,6987,0.444,877,2591,0.338,1592,2020,0.788,8673,12
1610612751,Brooklyn,Nets,2017,82,28,54,0.341,12,5,0,0,N/A,3136,7114,0.441,1041,2924,0.356,1428,1850,0.772,8741,14
1610612751,Brooklyn,Nets,2018,82,42,40,0.512,6,4,1,4,N/A,3301,7358,0.449,1047,2965,0.353,1555,2088,0.745,9204,15
1610612751,Brooklyn,Nets,2019,72,35,37,0.486,7,4,0,4,N/A,2908,6498,0.448,941,2746,0.343,1291,1732,0.745,8048,17
1610612751,Brooklyn,Nets,2020,72,48,24,0.667,2,2,7,5,N/A,3106,6289,0.494,1020,2600,0.392,1305,1623,0.804,8537,2
1610612751,Brooklyn,Nets,2021,82,44,38,0.537,7,4,0,4,N/A,3442,7251,0.475,940,2602,0.361,1434,1781,0.805,9258,9
1610612752,New York,Knicks,2000,82,48,34,0.585,4,3,2,3,N/A,2755,6198,0.444,391,1115,0.351,1374,1727,0.796,7275,28
1610612752,New York,Knicks,2001,82,30,52,0.366,13,7,0,0,N/A,2817,6520,0.432,474,1344,0.353,1406,1786,0.787,7514,24
1610612752,New York,Knicks,2002,82,37,45,0.451,10,6,0,0,N/A,2967,6725,0.441,606,1582,0.383,1320,1620,0.815,7860,11
1610612752,New York,Knicks,2003,82,39,43,0.476,7,3,0,4,N/A,2881,6513,0.442,406,1115,0.364,1374,1732,0.793,7542,16
1610612752,New York,Knicks,2004,82,33,49,0.402,12,5,0,0,N/A,2978,6599,0.451,441,1240,0.356,1580,2060,0.767,7977,14
1610612752,New York,Knicks,2005,82,23,59,0.28,15,5,0,0,N/A,2822,6206,0.455,320,884,0.362,1878,2587,0.726,7842,20
1610612752,New York,Knicks,2006,82,33,49,0.402,12,4,0,0,N/A,2903,6356,0.457,474,1370,0.346,1714,2396,0.715,7994,16
1610612752,New York,Knicks,2007,82,23,59,0.28,14,5,0,0,N/A,2967,6757,0.439,490,1454,0.337,1524,2095,0.727,7948,21
1610612752,New York,Knicks,2008,82,32,50,0.39,14,5,0,0,N/A,3157,7091,0.445,823,2284,0.36,1490,1900,0.784,8627,4
1610612752,New York,Knicks,2009,82,29,53,0.354,11,3,0,0,N/A,3127,6876,0.455,743,2145,0.346,1376,1759,0.782,8373,9
1610612752,New York,Knicks,2010,82,42,40,0.512,6,2,0,4,N/A,3140,6867,0.457,765,2081,0.368,1689,2087,0.809,8734,2
1610612752,New York,Knicks,2011,66,36,30,0.545,7,2,1,4,N/A,2365,5335,0.443,517,1538,0.336,1211,1634,0.741,6458,11
1610612752,New York,Knicks,2012,82,54,28,0.659,2,1,6,6,N/A,2996,6689,0.448,891,2371,0.376,1313,1729,0.759,8196,11
1610612752,New York,Knicks,2013,82,37,45,0.451,9,3,0,0,N/A,3027,6739,0.449,759,2038,0.372,1271,1670,0.761,8084,20
1610612752,New York,Knicks,2014,82,17,65,0.207,15,5,0,0,N/A,2882,6726,0.428,560,1614,0.347,1211,1575,0.769,7535,30
1610612752,New York,Knicks,2015,82,32,50,0.39,13,3,0,0,N/A,3022,6886,0.439,610,1762,0.346,1411,1753,0.805,8065,27
1610612752,New York,Knicks,2016,82,31,51,0.378,12,3,0,0,N/A,3244,7256,0.447,704,2022,0.348,1364,1731,0.788,8556,18
1610612752,New York,Knicks,2017,82,29,53,0.354,11,4,0,0,N/A,3334,7193,0.464,673,1914,0.352,1225,1557,0.787,8566,18
1610612752,New York,Knicks,2018,82,17,65,0.207,15,5,0,0,N/A,3134,7241,0.433,823,2421,0.34,1484,1956,0.759,8575,28
